wave	rownum	serial	area	mp1a	imp1b	imp1c	imp1d	imp1e	imp2a	imp2b	imp2c	imp2d	imp2e	imp3a	imp3b	imp3c	imp3d	imp3e	imp4a	imp4b	imp4c	imp4d	imp4e	imp5a	imp5b	imp5c	imp5d	imp5e	imp6a	imp6b	imp6c	imp6d	imp6e	imp7a	imp7b	imp7c	imp7d	imp7e	impma	impmb	impmc	impmd	impme	impsa	impsb	impsc	impsd	impse	impea	impeb	eat1	eat2	eat3	fd1	fd2	fd3	fd4	fd5	fd6	fd7	fd8	fd9	fd10	fd11	fd12	fd13	fd14	fd15	fd16	eatsum	eatsoft
2	4	61159C	63	1	1	2	 	1	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	 
2	4	61160D	63	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	 
2	4	61161E	63	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	 
2	4	61162F	63	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	 
2	4	61163G	66	1	2	 	3	2	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	2	1	1	1	2	2	1	3	2	1	1	2	1	2	1	1	3	3	1	1	2
2	4	61165J	66	1	2	 	5	2	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	2	2	2	1	2	1	1	1	2	2	1	2	2	2	3	2	3	2	1	1	2
2	4	61166K	66	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	1	1	2	2	1	1	1	1	1	1	2	1	1	2	1	2	2	1	2	1	1	2	 
2	4	61169N	66	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	3	1	1	1	1	2
2	4	61170P	66	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	 
2	4	61171Q	71	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	 
2	4	61172R	71	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	 
2	4	61173S	71	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	 
2	4	61174T	71	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	 
2	4	61175V	71	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	 
2	4	61176W	71	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	2	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	 
2	4	61177X	71	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	 
2	4	61178Y	71	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	 
2	4	61179Z	71	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	 
2	4	61181B	71	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	 
2	4	61182C	71	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	 
2	4	61183D	71	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	 
2	4	61184E	71	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	 
2	4	61185F	71	2	 	 	 	 	1	2	 	1	0	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	1	2	 	1	1	2	 	 	 	 	2	 	2	2	1	1	2	1	1	1	1	1	1	1	1	2	3	2	1	1	1	1	2
2	4	61186G	71	2	 	 	 	 	1	2	 	2	0	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	 
2	4	61187H	71	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	 
2	4	61188J	74	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	2	2	1	1	2	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	2
2	4	61189K	74	1	2	 	4	2	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	 
2	4	61190L	74	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	 
2	4	61192N	74	1	2	 	1	3	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	1	2	 	 	2	2	 	 	 	 	2	 	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	 
2	4	61193P	74	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	1	1	1	1	3	1	1	1	1	3	3	1	1	1	1	1	2
2	4	61194Q	74	1	2	 	1	0	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	 
2	4	61195R	74	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	 
2	4	61196S	79	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	 
2	4	61197T	79	2	 	 	 	 	1	2	 	9	0	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	2	 
2	4	61198V	79	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	 
2	4	61199W	79	1	2	 	4	0	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	 
2	4	61200X	79	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	 
2	4	61201Y	79	1	1	5	 	3	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	1	2	3	3	1	1	3	2	1	1	3	2	1	3	2	3	3	2	3	2	2	1	2
2	4	62202L	7	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	3	1	1	1	1	3	3	3	1	1	1	1	3	1	3	1	2	1	2
2	4	62203M	7	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	 
2	4	62204N	10	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	2	2	1	2	1	2	1	1	1	2	2	2	2	2	2	2	 
2	4	62205P	15	2	 	 	 	 	2	 	 	 	 	0	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	4	4	1	2	3	3	3	8	3	2	2	8	2	3	3	3	3	3	8	1	1
2	4	62206Q	15	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	2	2	1	1	3	1	1	1	1	2	1	1	3	1	2	1	2
2	4	62207R	23	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	 
2	4	62208S	23	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	 
2	4	62209T	23	1	1	5	 	3	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	4	4	3	2	3	3	2	2	3	2	2	3	2	3	3	3	3	3	2	1	1
2	4	62210V	26	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	 
2	4	62211W	26	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	 
2	4	62212X	26	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	 
2	4	62213Y	26	1	2	 	5	2	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	0	0	0	1	3	3	2	2	3	2	1	1	2	2	3	2	3	2	1	1	2
2	4	62214Z	26	1	1	4	 	3	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	3	2	1	1	3	3	1	1	3	2	1	2	1	1	2	3	3	1	1	1	2
2	4	62215A	31	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	 
2	4	62216B	31	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	 
2	4	62217C	31	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	 
2	4	62218D	31	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	 
2	4	62219E	31	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	2	1	1	1	3	1	1	1	1	3	3	1	3	1	1	1	1
2	4	62220F	39	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	 
2	4	62221G	42	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	0	0	0	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	2	 
2	4	62222H	42	1	1	3	 	2	1	1	5	 	4	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	0	0	0	1	3	2	1	1	1	2	2	1	1	1	3	1	3	3	2	1	2
2	4	62223J	42	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	 
2	4	62224K	47	1	1	4	 	2	1	1	5	 	2	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	0	 	 	 	 	0	 	3	3	3	2	3	2	2	3	3	2	1	2	2	2	3	3	3	2	2	1	2
2	4	62225L	47	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	0	 	 	 	 	2	 	 	 	 	0	 	3	3	4	2	3	2	2	3	3	2	1	2	2	2	3	3	3	2	2	1	2
2	4	62226M	47	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	 
2	4	62227N	55	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	2	2	1	1	2	1	1	2	2	2	1	1	1	1	2	1	2	1	1	2	 
2	4	62228P	58	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	3	4	2	1	2	1	1	3	3	1	1	2	1	3	3	1	3	1	1	1	2
2	4	62229Q	58	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2
2	4	62230R	74	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	 
2	4	62231S	74	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	 
2	4	62232T	79	1	2	 	2	1	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	2	2	1	1	2	2	1	1	2	2	1	2	2	2	1	1	3	1	1	1	2
2	4	62233V	2	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	 
2	4	62235X	18	1	1	5	 	4	1	1	5	 	4	1	1	5	 	5	1	1	5	 	0	1	1	5	 	0	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	3	3	3	1	2	1	1	1	3	2	2	2	2	2	3	2	3	3	1	1	1
2	4	62236Y	18	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	1	1	5	 	4	1	1	5	 	5	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	2	2	1	1	3	2	1	1	3	1	1	2	1	1	3	1	3	2	1	1	2
2	4	62237Z	50	1	1	5	 	3	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	1	1	5	 	3	1	1	5	 	5	0	 	 	 	 	0	 	 	 	 	2	 	0	0	0	1	2	3	2	2	3	2	2	2	2	3	3	3	3	1	1	1	1
2	4	62238A	50	2	 	 	 	 	1	1	9	 	1	2	 	 	 	 	2	 	 	 	 	1	1	5	 	3	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	 
2	4	62240C	58	2	 	 	 	 	1	2	 	2	3	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	1	2	 	2	3	1	1	3	3	1	1	2	2	1	1	2	1	1	1	1	2	3	1	3	1	1	1	2
2	4	62241D	58	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	 
2	4	62242E	74	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	0	0	1	1	3	3	1	1	1	3	3	3	3	1	1	1	1
2	4	62243F	39	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	 
2	4	62244G	39	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	 
2	4	62245H	50	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	4	1	1	1	2	1	1	1	3	1	1	1	1	1	2	1	3	1	1	1	2
2	4	62246J	50	1	1	5	 	1	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	3	3	1	1	3	2	1	1	3	3	2	2	1	3	3	3	3	3	3	1	2
2	4	62247K	50	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	3	2	1	1	3	2	1	1	1	2	3	2	3	2	1	1	2
2	4	62248L	79	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	2	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	 
2	4	62249M	79	2	 	 	 	 	1	1	5	 	3	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	4	4	1	1	3	2	2	3	3	0	0	3	1	3	3	3	3	3	1	1	1
2	4	62250N	18	2	 	 	 	 	1	1	5	 	5	1	1	5	 	5	1	1	5	 	5	1	1	5	 	5	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	2	2	1	1	2	2	1	1	3	1	1	2	1	2	3	1	3	1	1	1	2
2	4	62252Q	18	2	 	 	 	 	2	 	 	 	 	1	1	5	 	0	1	1	5	 	0	1	1	5	 	0	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	2	2	1	1	2	2	1	2	3	2	1	2	2	3	3	1	3	3	1	1	2
2	4	62253R	55	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	 
3	4	71001A	6	1	1	5	 	4	1	1	5	 	4	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	1	1	5	 	3	1	1	5	 	3	2	 	 	 	 	1	1	3	 	4	1	2	3	3	3	2	3	2	2	2	3	2	2	2	2	2	3	3	3	2	2	1	1
3	4	71002B	6	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	3	3	1	1	3	1	1	1	1	1	2	2	3	1	1	1	2
3	4	71003C	6	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	 
3	4	71004D	6	1	1	4	 	4	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	1	2	3	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	 
3	4	71005E	6	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	 
3	4	71006F	6	1	1	5	 	0	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	 	 	 	2	 	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	 
