wave	rownum	serial	area	lr8dist	lr8mes	lr7dist	lr7mes	lr6dist	lr6mes	lr5dist	lr5mes	lr4dist	lr4mes	lr3dist	lr3mes	lr2dist	lr2mes	lr1dist	lr1mes	ll1mes	ll1dist	ll2mes	ll2dist	ll3mes	ll3dist	ll4mes	ll4dist	ll5mes	ll5dist	ll6mes	ll6dist	ll7mes	ll7dist	ll8mes	ll8dist
3	37	71123H	54	-	-	-	-	2	1	2	1	1	1	-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	2	3	2	2	-	-
3	37	71124J	54	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71125K	54	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	1	-	-	0	0	1	1
3	37	71126L	54	-	-	-	-	-	-	-	-	-	-	3	1	1	1	2	1	1	1	2	1	1	1	2	2	-	-	-	-	-	-	-	-
3	37	71127M	54	-	-	-	-	-	-	-	-	-	-	1	1	1	1	0	1	0	0	2	2	2	2	2	3	1	4	-	-	-	-	-	-
3	37	71128N	54	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71129P	54	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71130Q	59	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71131R	62	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71132S	62	-	-	1	1	-	-	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	-	-	0	0	0	0	1	1	-	-
3	37	71133T	62	-	-	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0	1	-	-	-	-	-	-	0	1
3	37	71134V	62	3	2	1	1	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	-	-	1	1	1	1
3	37	71135W	62	-	-	-	-	-	-	-	-	-	-	4	4	-	-	-	-	-	-	-	-	4	4	4	4	-	-	-	-	-	-	-	-
3	37	71136X	62	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
3	37	71137Y	62	-	-	0	1	-	-	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	-	-	-	-	-	-	-	-
3	37	71138Z	62	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71139A	62	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71140B	62	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71141C	67	-	-	-	-	-	-	9	9	1	1	1	1	1	2	2	1	2	1	2	2	1	1	1	1	-	-	1	1	2	1	1	1
3	37	71142D	67	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71143E	67	0	0	0	0	-	-	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	-	-	1	1	-	-
3	37	71144F	67	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	2	-	-	-	-	-	-	-	-	-	-
3	37	71145G	67	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71146H	70	-	-	-	-	-	-	-	-	1	1	2	2	-	-	-	-	-	-	-	-	3	2	1	2	3	3	-	-	-	-	-	-
3	37	71147J	70	9	9	-	-	-	-	-	-	-	-	0	2	-	-	-	-	-	-	-	-	1	1	1	1	-	-	-	-	-	-	-	-
3	37	71148K	70	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71149L	70	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71151N	70	-	-	1	1	-	-	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	-	-	1	1	-	-	-	-	1	1
3	37	71152P	70	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71153Q	70	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71154R	70	1	0	-	-	-	-	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	-	-	-	-	9	9
3	37	71155S	70	-	-	-	-	-	-	-	-	-	-	0	0	0	0	0	0	0	0	1	0	1	1	2	1	-	-	-	-	1	1	-	-
3	37	71156T	70	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71157V	75	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71158W	75	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71159X	75	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71160Y	75	1	1	1	2	-	-	0	0	1	1	1	2	3	3	1	1	3	2	1	1	3	2	1	1	1	1	-	-	1	1	-	-
3	37	71161Z	75	1	1	-	-	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2
3	37	71162A	75	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71163B	75	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71164C	75	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71165D	75	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71166E	75	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71167F	78	0	0	1	0	-	-	-	-	1	1	1	0	0	1	0	1	1	1	0	0	0	1	1	1	1	0	1	1	-	-	-	-
3	37	71168G	78	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71169H	78	-	-	0	1	1	1	-	-	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	-	-
3	37	71170J	78	-	-	-	-	-	-	-	-	0	0	0	0	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	-	-
3	37	71171K	78	-	-	0	0	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	-	0	0	1	0	-	-
3	37	71172L	3	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71173M	3	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71174N	3	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71175P	3	-	-	-	-	-	-	-	-	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-	-	-	-	-	-
3	37	71176Q	3	-	-	-	-	2	2	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	-	-	-	-
3	37	71178S	3	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71179T	3	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71235E	22	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71236F	22	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71237G	22	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71238H	22	-	-	-	-	-	-	-	-	-	-	1	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
3	37	71239J	22	0	1	0	1	-	-	0	0	0	0	1	1	0	0	1	1	0	1	1	0	0	0	0	1	1	1	-	-	-	-	-	-
3	37	71240K	22	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71241L	22	-	-	-	-	-	-	-	-	1	1	1	1	1	1	1	1	2	3	2	1	1	1	-	-	1	1	-	-	1	1	-	-
3	37	71242M	22	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71243N	59	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71244P	59	-	-	2	1	-	-	-	-	1	1	0	0	1	2	1	1	1	1	2	0	1	0	1	1	-	-	-	-	-	-	-	-
3	37	71245Q	19	-	-	-	-	-	-	-	-	-	-	0	0	1	2	2	3	2	3	3	3	3	2	-	-	-	-	-	-	-	-	-	-
3	37	71246R	67	-	-	1	1	1	1	1	1	-	-	0	1	0	1	0	0	0	1	0	1	1	0	-	-	1	1	1	1	1	1	1	0
3	37	71247S	67	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	1	1	1	0	1	1
3	37	71249V	19	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71250W	22	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71251X	22	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71252Y	67	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71253Z	67	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71254A	67	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71255B	67	-	-	-	-	-	-	-	-	-	-	2	3	-	-	-	-	-	-	-	-	3	2	-	-	-	-	-	-	-	-	-	-
3	37	71268Q	27	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71269R	27	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71270S	38	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72180G	3	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72181H	3	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72182J	3	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72183K	3	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72184L	3	1	1	1	2	-	-	1	1	1	0	1	0	1	0	1	1	1	1	0	1	0	0	0	0	2	2	-	-	-	-	-	-
3	37	72185M	6	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72186N	6	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72187P	11	-	-	-	-	-	-	-	-	-	-	-	-	2	2	3	2	3	2	2	3	-	-	2	2	-	-	-	-	-	-	-	-
3	37	72188Q	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
3	37	72189R	11	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72190S	11	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72191T	14	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72192V	14	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72193W	14	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72194X	22	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72195Y	22	-	-	-	-	-	-	1	1	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-	-	-	-	2	2
3	37	72196Z	22	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72197A	22	-	-	-	-	-	-	-	-	1	1	-	-	1	1	2	1	1	1	0	1	0	1	1	1	-	-	-	-	-	-	-	-
3	37	72198B	22	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72199C	27	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72200D	27	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72201E	30	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72202F	35	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72203G	35	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72204H	35	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72205J	38	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72206K	46	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72207L	46	-	-	-	-	-	-	-	-	0	1	0	1	1	2	2	2	2	1	1	1	1	0	1	0	-	-	-	-	-	-	-	-
3	37	72208M	46	-	-	-	-	-	-	-	-	-	-	0	0	0	0	0	0	0	1	1	0	0	0	-	-	-	-	-	-	-	-	-	-
3	37	72209N	54	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72210P	54	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72211Q	59	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72212R	59	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72213S	62	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72214T	62	-	-	-	-	-	-	-	-	3	3	3	3	4	4	-	-	-	-	-	-	4	3	3	3	-	-	-	-	-	-	-	-
3	37	72215V	75	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72217X	75	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72220A	78	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72221B	30	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72222C	30	-	-	-	-	1	2	0	0	1	1	0	0	0	1	1	1	1	0	1	1	0	0	1	1	2	2	-	-	-	-	-	-
3	37	72223D	30	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72224E	35	-	-	9	9	-	-	-	-	9	9	1	1	1	1	1	1	1	2	1	1	0	1	-	-	1	1	-	-	1	1	-	-
3	37	72225F	35	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72226G	35	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72227H	43	-	-	9	9	-	-	-	-	-	-	0	0	0	1	1	2	-	-	-	-	-	-	-	-	-	-	-	-	0	1	-	-
3	37	72228J	51	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72229K	51	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72230L	51	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72231M	43	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72232N	43	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72233P	59	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72234Q	75	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72260T	38	-	-	-	-	1	1	-	-	1	1	1	1	1	1	1	1	1	2	2	2	2	2	-	-	1	1	1	1	-	-	-	-
3	37	72262W	67	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72263X	67	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72264Y	70	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72265Z	70	-	-	-	-	-	-	-	-	1	1	1	1	1	2	1	2	1	1	1	0	1	1	-	-	-	-	-	-	-	-	-	-
3	37	72266A	70	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72274J	35	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72275K	35	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	72276L	38	-	-	-	-	1	1	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	-	-	-	-
4	37	71257D	3	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	37	71258E	3	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	37	71259F	3	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	37	71272V	62	2	2	2	2	-	-	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	2	-	-	-	-	2	2	2	2
4	37	81001V	4	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	37	81002W	4	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	37	81003X	4	-	-	0	0	-	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	-	-	-	-	-
4	37	81004Y	4	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	37	81005Z	4	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	37	81006A	4	-	-	1	1	0	0	1	1	0	2	1	9	1	1	0	0	0	0	0	1	1	0	0	0	0	0	-	-	-	-	-	-
4	37	81007B	4	-	-	0	1	-	-	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	-	-	1	0	0	0
4	37	81008C	4	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	37	81009D	4	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	37	81012G	5	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	37	81014J	5	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	37	81015K	5	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	37	81016L	5	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	37	81017M	5	2	1	-	-	1	1	1	1	-	-	1	-	1	1	1	1	1	1	1	2	0	1	1	1	1	2	-	-	-	-	1	1
4	37	81018N	5	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	37	81020Q	12	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	37	81021R	12	-	-	-	-	-	-	-	-	1	1	1	2	2	2	1	2	2	1	1	1	1	2	1	1	-	-	-	-	-	-	-	-
4	37	81022S	12	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	37	81023T	12	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	37	81024V	12	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	37	81025W	12	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	37	81026X	12	-	-	-	-	-	-	-	-	2	2	2	3	-	-	-	-	-	-	-	-	2	2	2	1	-	-	2	2	-	-	-	-
4	37	81027Y	12	-	-	-	-	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-	-	-	-	-	-	-	-	-	-
4	37	81028Z	12	-	-	-	-	1	0	1	1	0	0	1	1	0	1	1	0	1	1	1	0	0	0	0	1	1	1	1	1	-	-	0	1
4	37	81029A	12	-	-	-	-	-	-	-	-	-	-	2	1	1	1	2	2	1	1	1	1	1	1	1	1	-	-	-	-	-	-	-	-
4	37	81030B	12	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	37	81032D	13	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	37	81033E	13	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	37	81034F	13	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	37	81037J	13	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	37	81038K	13	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	37	81039L	13	-	-	-	-	-	-	-	-	-	-	2	2	2	2	-	-	2	2	2	2	2	2	-	-	-	-	-	-	2	3	-	-
4	37	81041N	13	-	-	-	-	-	-	2	1	1	1	0	0	1	1	2	2	2	2	2	1	1	1	1	1	-	-	-	-	-	-	-	-
4	37	81042P	20	1	1	-	-	-	-	1	1	1	1	1	1	1	2	1	2	1	2	2	2	1	2	1	2	-	-	-	-	-	-	-	-
4	37	81043Q	20	-	-	-	-	-	-	2	1	-	-	1	1	1	1	0	0	1	1	1	1	0	0	1	1	1	1	-	-	-	-	1	1
4	37	81044R	20	-	-	0	0	-	-	-	-	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-	-	-	-	0	1
4	37	81045S	20	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	37	81046T	20	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	37	81047V	21	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	37	81048W	21	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	37	81049X	21	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	37	81050Y	21	-	-	-	-	-	-	-	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	-	-	-	-	-	-	-
4	37	81051Z	21	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
