wave	rownum	serial	area	upd1	lpd1	upd2	lpd2	upd3	lpd3	upd4	lpd4	upd5	lpd5	upd6	lpd6	upd7	lpd7	upd8	lpd8	ever	ucd1	lcd1	ucd2	lcd2	ucd3	lcd3	cd4	ucd5	lcd5	defu1	defl1	defu2	defl2	defu3	defl3	cd6	cd7	ucd8	lcd8	ucd9	lcd9	ucd10	lcd10	ucd11	lcd11	cd12	cd13
 	39	71124J	54	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	1	 	1	 	1	 	 	1	 	0	 	0	 	0	 	1	 	1	 	1	 	2	 	1	1	1
 	39	71125K	54	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71126L	54	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71127M	54	1	1	0	1	1	1	2	1	1	0	2	2	1	1	2	2	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71128N	54	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	0	2	2	0	0	0	0	0	0	3	1	1	1	1	1	1	1	2	1	1	1
 	39	71129P	54	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	1	1	1	2	2	1	1	1	0	0	0	0	0	0	1	1	1	2	1	1	1	1	1	1	1	2
 	39	71130Q	59	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	1	1	1	1	1	1	1	1	2	1	1	1
 	39	71131R	62	1	0	1	 	1	 	4	 	1	 	2	 	1	 	2	 	0	0	1	 	1	 	1	0	 	2	 	0	 	0	 	0	 	1	 	1	 	1	 	1	 	1	1	1
 	39	71132S	62	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71133T	62	1	1	0	1	1	1	4	4	1	1	1	1	1	1	1	1	1	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71134V	62	1	0	1	 	1	 	4	 	1	 	1	 	1	 	1	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71135W	62	0	1	 	0	 	1	 	4	 	1	 	1	 	1	 	1	0	1	0	1	 	1	 	0	2	 	1	 	0	 	0	 	1	 	1	 	1	 	2	 	1	 	2	1
 	39	71136X	62	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71137Y	62	1	0	0	 	1	 	4	 	1	 	1	 	1	 	1	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71138Z	62	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
 	39	71139A	62	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	3	1	1	2	1	1	1	2	1	1	2	1
 	39	71140B	62	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	2	2	1	1	1	1	1	1	1	1
 	39	71141C	67	1	0	1	 	1	 	2	 	1	 	1	 	1	 	1	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71142D	67	1	1	1	0	1	1	2	1	1	0	1	1	1	1	1	1	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71143E	67	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71144F	67	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71145G	67	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71146H	70	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71147J	70	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71148K	70	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	0	1	 	1	 	1	1	 	0	 	0	 	0	 	1	 	1	 	1	 	1	 	1	 	 	0
 	39	71149L	70	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	2	1	1	1	1	1
 	39	71151N	70	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71152P	70	1	1	 	 	1	1	2	1	0	0	3	3	3	3	2	2	1	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71153Q	70	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	1	1	1	2	1	1	1	1	1	1	1	2
 	39	71154R	70	1	0	1	 	1	 	3	 	1	 	3	 	3	 	2	 	1	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71155S	70	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	0	1	 	1	 	 	0	 	0	 	0	 	0	 	1	 	1	 	2	 	2	 	2	 	2	1
 	39	71156T	70	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	1	1	1	2	1	2	1	2	1	1	1	2
 	39	71157V	75	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	2	2	1	1	1	0	1	0	0	0	0	3	1	1	1	1	1	1	1	1	1	1	1
 	39	71158W	75	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	2	2	2	1	2	1	1	1
 	39	71159X	75	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
 	39	71160Y	75	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71161Z	75	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71162A	75	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	2	1
 	39	71163B	75	1	1	0	0	1	1	1	1	1	1	3	3	3	3	3	3	1	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71164C	75	0	1	 	1	 	1	 	1	 	1	 	1	 	1	 	1	0	1	 	1	 	1	 	1	2	 	0	 	0	 	0	 	1	 	1	 	1	 	1	 	1	 	1	1
 	39	71165D	75	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	3	1	1	2	1	2	1	2	1	1	1	2
 	39	71166E	75	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	1	1	1	1	1	1	1	1	2	1	1
 	39	71167F	78	1	0	1	 	0	 	3	 	0	 	1	 	1	 	1	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71168G	78	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
 	39	71169H	78	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71170J	78	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71171K	78	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71172L	3	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	1	1	1	1	2	1	1	1	1	1	2	1
 	39	71173M	3	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	2	1	2	1	1
 	39	71174N	3	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	2	1	2	2	1
 	39	71175P	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71176Q	3	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71178S	3	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	2	1	1	1
 	39	71179T	3	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	1	0	0	0	0	1	1	1	2	2	1	1	1	1	2	2	2
 	39	71235E	22	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	2	2	1	1	1	0	0	0	0	0	0	1	1	1	2	1	1	1	1	1	1	2	1
 	39	71236F	22	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	2	2	1	1	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
 	39	71237G	22	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	2	2	1	1	1	0	0	0	0	0	0	1	1	1	2	1	1	1	1	1	1	1	1
 	39	71238H	22	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71239J	22	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71240K	22	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	1	1	1	2	1	2	1	2	1	1	2	1
 	39	71241L	22	1	0	1	 	1	 	2	 	1	 	1	 	1	 	1	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71242M	22	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
 	39	71243N	59	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	2	1	1	1	1	1	1	1	2
 	39	71244P	59	0	1	 	1	 	1	 	2	 	0	 	1	 	1	 	1	1	1	 	1	 	1	 	1	1	 	0	 	0	 	0	 	1	 	1	 	1	 	1	 	1	 	1	1
 	39	71245Q	19	0	1	 	1	 	1	 	1	 	0	 	1	 	1	 	1	0	1	0	1	 	1	 	1	1	 	0	 	0	 	0	 	1	 	1	 	1	 	1	 	1	 	1	1
 	39	71246R	67	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71247S	67	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71249V	19	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	1	 	1	 	1	 	 	1	 	0	 	0	 	0	 	1	 	1	 	1	 	1	 	1	1	1
 	39	71250W	22	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	0	1	 	1	 	1	1	 	0	 	0	 	0	 	1	 	1	 	2	 	1	 	1	 	0	0
 	39	71251X	22	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	2	0	0	0	0	0	0	3	1	1	1	1	1	1	1	1	1	1	1
 	39	71252Y	67	1	0	1	 	1	 	2	 	1	 	1	 	1	 	1	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71253Z	67	1	1	1	1	1	1	3	1	1	0	1	1	1	1	1	1	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71254A	67	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71255B	67	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71268Q	27	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	3	1	1	1	2	2	2	2	2	2	1	9
 	39	71269R	27	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	1	0	0	0	0	0	0	1	1	1	1	1	2	1	2	1	2	1	2
 	39	71270S	38	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	1	1	1	1	1	1	2	2	1	1	2	2
 	39	72180G	3	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	 	0	0	0	0	0	0	0
 	39	72181H	3	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	0	1	 	1	 	 	1	 	0	 	0	 	0	 	1	 	1	1	2	 	1	 	1	 	9	9
 	39	72182J	3	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	0	1	 	1	 	0	1	 	0	 	0	 	0	 	1	 	1	1	1	 	1	 	1	 	9	9
 	39	72183K	3	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	2	1
 	39	72184L	3	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	0	1	 	1	 	 	2	 	0	 	0	 	0	 	3	 	1	 	1	 	1	 	1	 	1	1
 	39	72185M	6	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	9	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	3	1	1	2	1	2	1	2	1	1	2	2
 	39	72186N	6	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	9	1	0	1	 	1	 	 	1	 	0	 	0	 	0	 	1	 	2	2	1	 	1	 	1	 	9	9
 	39	72187P	11	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	0	1	 	2	 	0	1	 	0	 	0	 	0	 	1	 	1	 	1	 	1	 	1	 	1	1
 	39	72188Q	11	1	1	1	1	1	1	2	1	0	1	1	1	1	1	1	1	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	72189R	11	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	3	1	1	2	2	1	2	2	1	1	1	1
 	39	72190S	11	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	2	0	0	0	0	0	0	1	1	1	1	1	2	1	2	1	1	2	3
 	39	72191T	14	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	72192V	14	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	2	2	1	1	2	2	1	1	1	2
 	39	72193W	14	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	1	1	1	1	1	1	2	2	2	2	1	1	2	2
 	39	72194X	22	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	72195Y	22	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	72196Z	22	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	1	1	1	2	1	2	1	2	1	1	2	1
 	39	72197A	22	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	72198B	22	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
 	39	72199C	27	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	0	1	 	1	 	 	1	 	0	 	0	 	0	 	1	 	1	 	1	 	1	 	1	 	0	0
 	39	72200D	27	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	72201E	30	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	0	1	2	0	0	0	0	0	0	1	1	1	2	1	1	1	2	1	2	1	2
 	39	72202F	35	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	1	0	1	1	1	1	2	2	2	2	1	1	1	2
 	39	72203G	35	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	2	1	2	1	1	1	2
 	39	72204H	35	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	72205J	38	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	2	1
 	39	72206K	46	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	3	1	1	1	2	2	1	1	1	2	1	1
 	39	72207L	46	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	 	1	 	1	 	 	1	 	0	 	0	 	0	 	3	 	1	 	1	 	2	 	1	 	1	1
 	39	72208M	46	0	1	 	1	 	1	 	1	 	1	 	2	 	1	 	2	0	1	0	1	 	1	 	 	1	 	0	 	0	 	0	 	3	 	1	 	1	 	1	 	1	 	1	1
 	39	72209N	54	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	2	2	1	1	1	2	1	1	1
 	39	72210P	54	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	2	1	1	1	1	2	1	2	9
 	39	72211Q	59	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	72212R	59	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	1	1	1	1	2	1	2	1	1	1	2	1
 	39	72213S	62	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	1	1	1	2	1	1	1	1	1	1	2	2
 	39	72214T	62	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	72215V	75	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	72217X	75	0	1	 	0	 	1	 	2	 	1	 	1	 	1	 	1	 	1	0	1	 	1	 	1	1	 	0	 	0	 	0	 	1	 	1	 	1	 	1	 	1	 	1	1
 	39	72220A	78	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	72221B	30	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	2	0	0	0	0	0	0	1	1	1	2	1	1	1	2	1	1	1	2
 	39	72222C	30	1	0	1	0	1	0	2	0	0	0	3	0	3	0	2	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	72223D	30	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	2	1	2	1	1	1	1
 	39	72224E	35	1	0	0	 	1	 	1	 	1	 	3	 	1	 	1	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	72225F	35	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	9	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	1	1	1	1	1	1	2	1	1	1	1	2
 	39	72226G	35	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	9	1	0	1	 	1	 	 	2	 	1	 	0	 	0	 	3	 	0	0	0	0	0	0	0	0	0	0
 	39	72227H	43	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	0	1	 	1	 	 	1	 	0	 	0	 	0	 	1	 	2	 	1	 	1	 	1	 	0	0
 	39	72228J	51	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	2
 	39	72229K	51	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	2	2	1	2	2	0	0	0	0	0	0	3	1	1	2	1	2	1	2	1	1	2	2
 	39	72230L	51	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	2	1	2	1	2	1	1	1	1
 	39	72231M	43	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
 	39	72232N	43	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
 	39	72233P	59	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
 	39	72234Q	75	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	3	1	1	1	1	1	2	2	1	2	1	1
 	39	72260T	38	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	72262W	67	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	2	2	1	1	1	0	0	1	0	0	0	1	1	1	1	1	1	1	1	2	2	1	2
 	39	72263X	67	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	72264Y	70	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	2	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1
 	39	72265Z	70	1	0	1	 	1	 	1	 	1	 	1	 	1	 	1	 	1	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	72266A	70	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	0	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0	0	0	0	0	0	0
 	39	72274J	35	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	9	1	1	1	3	1	2	9	2	1	0	0	0	1	0	0	1	1	1	1	1	2	1	2	1	1	2	2
 	39	72275K	35	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	9	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	72276L	38	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	71257D	3	1	0	1	 	1	 	3	 	1	 	1	 	1	 	1	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	71258E	3	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	0	1	 	1	 	 	2	 	0	 	1	 	0	 	1	 	1	 	1	 	1	 	1	 	9	9
